track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
100,target_rayleigh_sheet,-0.450000105311809,0.898144084383708,0.000500327806900664,897.555634522255,2,radiative pole,2.953061377603756,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.445000105311809,0.898125553637091,0.000498365287690938,901.071539109747,2,radiative pole,2.9547592724521294,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.440000105311808,0.898105196454187,0.000496207550841761,904.969296548039,2,radiative pole,2.956633844878175,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.435000105311808,0.89808299575917,0.000493852402020318,909.262557076943,2,radiative pole,2.958689307451873,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.430000105311808,0.898058932869337,0.000491297484395204,913.966549182379,2,radiative pole,2.9609303010168126,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.425000105311808,0.898032987463929,0.00048854028643959,919.098191480443,2,radiative pole,2.9633619115385783,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.420000105311808,0.898005137550194,0.000485578150661364,924.676219808386,2,radiative pole,2.965989688883467,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.415000105311808,0.89797535942664,0.000482408283335856,930.721331334876,2,radiative pole,2.9688196676840684,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.410000105311808,0.897943627643401,0.000479027765324143,937.256347798327,2,radiative pole,2.9718583904693685,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.405000105311809,0.897909914959664,0.000475433564068422,944.306400326462,2,radiative pole,2.975112933260285,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
